Params,item,desc,UOS,Pack_Description,Hierarchy1,Hierarchy2,Hierarchy3,UOP,sSell1,sSell2,sSell3,sSell4,sSell5,pack1,pack2,pack3,pack4,pack5,EAN
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21315,JUICY POD 10K ORANGE RASP,1,10,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21317,FEOBA POD RAINBOW,1,5,19 ECIG/VAPE,,,1,12.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21318,FEOBA POD MR BLUE,1,5,19 ECIG/VAPE,,,1,12.49,0,0,0,0,1,0,0,0,0,1.69761E+13
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21319,IVG SMART 10K POD FIZZY CHERRY,1,5,19 ECIG/VAPE,,,1,14.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21323,IVG PRO 10K POD CHERRY ICE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21324,IVG PRO 10K POD STRAW WATERMELON,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.0568E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21326,DISCO PICKLED ONION £1.35,1,16X70G,19 ECIG/VAPE,,,1,12.49,0,0,0,0,1,0,0,0,0,5.00024E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21329,IVG SMART MAX 10K FROZEN CHERRY,1,5,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21335,IVG SMART 10K POD PINEAPPLE ICE,1,5,19 ECIG/VAPE,,,1,14.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21336,IVG SMART 10K POD FROZEN CHERRY,1,5,19 ECIG/VAPE,,,1,14.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21338,CLIPPER LIGHTERS 48'S,1,,19 ECIG/VAPE,,,1,17.99,0,0,0,0,1,0,0,0,0,8.44722E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21349,CRYSTAL P 10K SUMMER DREAM,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,6.97591E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21350,CRYSTAL P 10K STRAW KIWI,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21351,CRYSTAL P 10K BLUE CHERRY CRAN,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21352,CRYSTAL P 10K CHERRY PEACH LEMON,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21353,CRYSTAL P 10K PINEAPPLE ICE,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21354,CRYSTAL P 10K STRAW CHERRY CRAN,1,5,19 ECIG/VAPE,,,1,20.95,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21355,ELUX 20MG JUICY PEACH,1,10,19 ECIG/VAPE,,,1,11.99,0,0,0,0,1,0,0,0,0,5.06103E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21379,HAYATI 25K KIT BLUE RAZZ GB,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21380,HAYATI 25K KIT BLUE RAZZ CHERRY,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21381,HAYATI 25K KIT STRAW CRAN/CHERRY,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21382,HAYATI 25K KIT BLUE H BUBBA/W H BUBBA,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21383,HAYATI 25K KIT CHERRY BERRY,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21384,HAYATI 25K KIT WATER B/STRAW B,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21385,HAYATI 25K KIT H BUBBA,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21386,HAYATI 25K KIT MR BLUE,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21387,HAYATI 25K KIT LEMON&LIME,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21388,HAYATI 25K POD BLUE RAZZ CHERRY,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21389,HAYATI 25K POD STRAW CRAN/CHERRY,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21390,HAYATI 25K POD BLUE SOUR RASP,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21391,HAYATI 25K POD LEMON & LIME,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21392,HAYATI 25K POD MR BLUE,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21412,HAWCOS LOST MARY KIT TRIPLE MANGO,1,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21413,HAWCOS LOST MARY KIT BLUEBERRY,1,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21414,HAWCOS LOST MARY KIT GRAPE,1,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21423,JUICY POD 10K PURPLE DREAM,1,10,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21424,SKE POD 600 LEMON LIME,1,10,19 ECIG/VAPE,,,1,12.49,0,0,0,0,1,0,0,0,0,6.94242E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21434,SKE POD 600 BLUE SOUR RASP,1,10,19 ECIG/VAPE,,,1,12.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21454,HAYATI 6K POD JUICY PEACH,1,5,19 ECIG/VAPE,,,1,16.99,0,0,0,0,1,0,0,0,0,6.93633E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21455,HAYATI 6K POD CHERRY COLA,1,5,19 ECIG/VAPE,,,1,16.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21456,HAYATI 6K KIT STRAW RASP BLUEBERRY,1,5,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,6.93633E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21457,HAYATI 6K POD STRAW RASP CHERRY,1,5,19 ECIG/VAPE,,,1,16.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21458,HAYATI 6K POD STRAW RASP BLUEBERRY,1,5,19 ECIG/VAPE,,,1,16.99,0,0,0,0,1,0,0,0,0,6.93633E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21459,HAYATI 25K POD BLUE H BUBBA/W H BUBBA,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21460,HAYATI 25K KIT BLUE RASP,1,5,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,6.93633E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21465,HAYATI 6K KIT JUICY PEACH,1,5,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21466,HAYATI 6K KIT BLUE RAZZ CHERRY,1,5,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,6.93633E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21467,HAYATI 6K KIT STRAW RASP CHERRY,1,5,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21470,IVG PRO 10000 BLUEBERRY MINT,1,5,19 ECIG/VAPE,,,1,20.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21471,IVG PRO 10000 RASPBERRY BLAST,1,5,19 ECIG/VAPE,,,1,20.99,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21472,IVG PRO 10000 BLUE RAZZ RETRO,1,5,19 ECIG/VAPE,,,1,20.99,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21473,IVG SMART 10K POD BLUE RAZZ LEMONADE,1,5,19 ECIG/VAPE,,,1,14.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21474,HAYATI 25K POD HUBBA BUBBA,1,5,19 ECIG/VAPE,,,1,21.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21477,IVG PRO 10K POD GRAPE ICE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21478,IVG PRO 10K POD BLUEBERRY MINT,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21479,IVG PRO 10K POD SOUR CHERRY WATERMELON,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21480,IVG PRO 10K POD BLUE RAZZ RETRO,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21481,IVG PRO 10K POD DOUBLE APPLE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21482,IVG PRO 10K POD STRAW KIWI,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21483,IVG PRO 10K POD MIXED BERRY,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21486,IVG PRO 10K POD GREEN FRUITS,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21487,IVG PRO 10K POD PEACH ICE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21488,IVG PRO 10K POD RASPBERRY BLAST,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21489,IVG PRO 10K POD FIZZY ORANGE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,5.05684E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21490,IVG PRO 10K POD FRESH MINT,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21491,IVG PRO 10K POD BANANA ICE,1,5,19 ECIG/VAPE,,,1,15.49,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21499,LOST MARY KIT BM6000 BLUEBERRY,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21500,LOST MARY KIT BM6000 STRAW KIWI,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21501,LOST MARY KIT BM6000 STRAW WATER,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21502,LOST MARY KIT BM6000 KIWI PASS GUAVA,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21503,LOST MARY KIT BM6000 COLA LIME,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21504,LOST MARY KIT BM6000 SUMMER GRAPE,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21505,LOST MARY KIT BM6000 BLUE CHERRY CRAN,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21506,LOST MARY KIT BM6000 GRAPE,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21507,LOST MARY KIT BM6000 TRIPLE MELON,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21508,LOST MARY KIT BM6000 BLACKBERRY ICE,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21509,LOST MARY KIT BM6000 STRAW RASP BLACK,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",21510,LOST MARY KIT BM6000 STRAW ICE,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,
